sample	tax_id	abundance	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group	estimated_counts	gene.count	new.count	new.abundance
SX03217	2130	7.94954278328835e-05	Ureaplasma urealyticum	Ureaplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			23.4375574925412	2	11.7187787462706	5.71897664735465e-05
SX03217	562	0.00265895616866827	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			783.937388252298	7	111.991055464614	0.000546536669717869
SX03217	1414720	0.000159607914322102	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			47.0570417716711	10	4.70570417716711	2.2964690162055e-05
SX03217	29363	0.000332843986712047	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			98.1320597583261	10	9.81320597583261	4.78902256170064e-05
SX03217	232348	6.45281801355092e-05	Synechococcus sp. CB0101	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			19.024778821172	3	6.34159294039067	3.09481241333831e-05
SX03217	95149	0.000413908389749305	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			122.032196641398	2	61.016098320699	0.000297769630235423
SX03217	222136	5.47699712349186e-05	Helicobacter sp. MIT 01-6242	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			16.1477758492198	2	8.0738879246099	3.94020379545926e-05
SX03217	1421	0.000378092903695467	Lysinibacillus sphaericus	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			111.472752703631	12	9.28939605863592	4.53339381838522e-05
SX03217	1145276	0.000321528417773737	Lysinibacillus varians	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			94.7959018838131	10	9.47959018838131	4.62621200448025e-05
SX03217	171287	9.50941601996977e-05	Mycoplasma moatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Terrabacteria group	Bacteria	NA			28.0365161575167	2	14.0182580787584	6.84116428211627e-05
SX03217	1075	9.16979401925657e-05	Rhodobacter blasticus	Rhodobacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			27.0352120090339	4	6.75880300225847	3.29841849316319e-05
SX03217	287	5.77357401212451e-05	Pseudomonas aeruginosa	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Pseudomonas aeruginosa group	17.0221705242066	4	4.25554263105165	2.07678201421387e-05
SX03217	565	3.44712661889726e-05	Atlantibacter hermannii	Atlantibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			10.1631289392286	7	1.45187556274694	7.08541616664373e-06
SX03217	70799	6.11319601283771e-05	Nodularia spumigena	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			18.0234746726893	4	4.50586866817233	2.1989456621088e-05
SX03217	106649	6.11319601283771e-05	Acinetobacter guillouiae	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			18.0234746726893	7	2.57478209609847	1.25654037834789e-05
SX03217	316	5.4339520114113e-05	Pseudomonas stutzeri	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA	Pseudomonas stutzeri subgroup	Pseudomonas stutzeri group	16.0208663757238	4	4.00521659393095	1.95461836631893e-05
SX03217	39956	6.11319601283771e-05	Methylobacterium mesophilicum	Methylobacterium	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			18.0234746726893	1	18.0234746726893	8.7957826484352e-05
SX03217	1549855	5.4339520114113e-05	Haematospirillum jordaniae	Haematospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			16.0208663757238	5	3.20417327514476	1.56369469305514e-05
SX03217	1358	4.75470800998489e-05	Lactococcus lactis	Lactococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			14.0182580787583	6	2.33637634645972	1.14019404701937e-05
SX03217	59803	7.13206201497733e-05	Sphingomonas echinoides	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			21.0273871181375	2	10.5136935590688	5.1308732115872e-05
SX03217	158836	4.36414265941474e-05	Enterobacter hormaechei	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	12.8667581613259	8	1.60834477016574	7.84901428777299e-06
SX03217	329	0.000101886600213962	Ralstonia pickettii	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			30.0391244544822	2.5	12.0156497817929	5.86385509895681e-05
SX03217	101564	5.09433001069809e-05	Pseudomonas alcaliphila	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			15.0195622272411	4	3.75489055681027	1.832454718424e-05
SX03217	39480	6.79244001426412e-05	Andreesenia angusta	Andreesenia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Terrabacteria group	Bacteria	NA			20.0260829696548	6	3.33768049494247	1.62884863859911e-05
SX03217	666702	3.73584200784527e-05	Undibacterium oligocarboniphilum	Undibacterium	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria		Bacteria	NA			11.0143456333101	4	2.75358640832752	1.34380012684426e-05
SX03217	392589	4.41508600927168e-05	Perlucidibaca piscinae	Perlucidibaca	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			13.0169539302756	6	2.1694923217126	1.05875161508942e-05
SX03217	unassigned	0									NA			0	1	0	0
ST05320	201	0.536507186931221	Campylobacter lari	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			21150.7228303895	3	7050.24094346317	0.0344064549616325
ST05320	497724	0.000349400561367641	Campylobacter subantarcticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			13.7744183307965	3	4.59147277693217	2.24072202033819e-05
ST05320	1848766	0.00038793553853883	Campylobacter ornithocola	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			15.2935827358163	3	5.09786091193877	2.48784861785347e-05
ST05320	197	0.00686482002538822	Campylobacter jejuni	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			270.63179986088	3	90.2105999536267	0.000440244095096367
ST05320	1500960	0.0131254006160897	Campylobacter sp. RM16704	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			517.442668488105	3	172.480889496035	0.000841738034739073
ST05320	562	0.264111821944214	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			10412.0803565067	7	1487.44005092953	0.00725897732160286
ST05320	36835	0.083710911967233	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			3300.13528248423	5	660.027056496846	0.00322105178743899
ST05320	550	0.000857264983796532	Enterobacter cloacae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	33.7959574562107	8	4.22449468202634	2.06163005177235e-05
ST05320	2497860	0.00486780077884812	Cellulosilyticum sp. WCF-2	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			191.90331010453	11	17.4457554640482	8.51384519279391e-05
ST05320	1414720	0.00438614080957758	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			172.914829135977	10	17.2914829135977	8.43855738913648e-05
ST05320	1559	0.000828680399676461	Clostridium tertium	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			32.6690673964451	10	3.26690673964451	1.59430976193303e-05
ST05320	95149	0.000522540173373423	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			20.6001012549005	2	10.3000506274503	5.02661158473573e-05
ST05320	2005703	0.000461160073785612	Enterococcus wangshanyuanii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			18.1803135888502	4	4.54507839721255	2.21808072128052e-05
ST05320	208962	0.0003487378753569	Escherichia albertii	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			13.7482932601951	7	1.96404189431359	9.58488078937422e-06
ST05320	703	0.000845460135273622	Plesiomonas shigelloides	Plesiomonas		Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			33.330574912892	13	2.56389037791477	1.2512250222608e-05
ST05320	248039	0.00138348022135684	Mucispirillum schaedleri	Mucispirillum	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres		Bacteria	NA			54.5409407665505	2	27.2704703832752	0.000133084843276831
ST05320	850	0.00514962082393933	Fusobacterium mortiferum	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			203.01350174216	8	25.37668771777	0.000123842840271495
ST05320	328412	0.000256200040992007	Pseudaeromonas sharmana	Pseudaeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			10.1001742160279	10	1.01001742160279	4.92906826951227e-06
ST05320	1499973	0.0112553687527108	Escherichia marmotae	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			443.720402338117	7	63.3886289054453	0.000309348009948084
ST05320	546	0.00425406385676615	Citrobacter freundii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Citrobacter freundii complex	167.707959425292	8	20.9634949281615	0.000102305658752408
ST05320	1639133	0.000679431165234923	Citrobacter portucalensis	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Citrobacter freundii complex	26.7852148270564	8	3.34815185338205	1.63395885150429e-05
ST05320	2034155	0.00217770034843206	Serratia oryzae	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			85.8514808362369	7	12.2644972623196	5.98529718440774e-05
ST05320	261299	0.0010070882920252	Intestinibacter bartlettii	Intestinibacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			39.7024417365094	12	3.30853681137578	1.61462599225136e-05
ST05320	1505	0.002579139775471	Paeniclostridium sordellii	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			101.677427368393	17	5.98102513931723	2.91884878446757e-05
ST05320	1776391	0.00294496097665084	Romboutsia timonensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			116.099196582506	16	7.25619978640662	3.54115714832535e-05
ST05320	1537	0.00179532341454128	Romboutsia lituseburensis	Romboutsia	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			70.777034971461	16	4.42356468571631	2.15877982539139e-05
ST05320	300419	0.00699426111908178	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			275.734756097561	6	45.9557926829268	0.000224272606262808
ST05320	47917	0.000641164542130906	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			25.2766297444267	7	3.61094710634667	1.76220770296576e-05
ST05320	1210884	0.00114276675885662	Gemmata massiliana	Gemmata	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetes	PVC group	Bacteria	NA			45.0512939344045	3	15.0170979781348	7.32861627542215e-05
ST05320	1630693	0.000576372035396292	Gemmata sp. SH-PL17	Gemmata	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetes	PVC group	Bacteria	NA			22.722314751428	3	7.57410491714267	3.69630062002305e-05
ST05320	188913	0.00443226070916171	Cetobacterium somerae	Cetobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteriia	Fusobacteria		Bacteria	NA			174.733013937282	10	17.4733013937282	8.52728810625619e-05
ST05320	587	0.00256302386614437	Providencia rettgeri	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			101.042089875009	7	14.4345842678584	7.044339015994e-05
ST05320	126385	0.0021766768919648	Providencia alcalifaciens	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			85.8111331119282	7	12.258733301704	5.98248426704918e-05
ST05320	1712675	0.000614880098380816	Turicibacter sp. H121	Turicibacter	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Terrabacteria group	Bacteria	NA			24.2404181184669	12	2.02003484320558	9.85813653902451e-06
ST05320	1550	0.00115290018446403	Clostridium subterminale	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			45.4507839721254	10	4.54507839721254	2.21808072128051e-05
ST05320	35818	0.000630360011090606	Helicobacter pullorum	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria		Bacteria	NA			24.850682717225	2	12.4253413586125	6.06379202166686e-05
ST05320	161890	0.00138348022135684	Corynebacterium mastitidis	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Terrabacteria group	Bacteria	NA			54.5409407665505	4	13.6352351916376	6.65424216384154e-05
ST05320	299767	0.000784319103426394	Enterobacter ludwigii	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA		Enterobacter cloacae complex	30.9202120143787	8	3.86502650179734	1.88620305782462e-05
ST05320	1629550	0.000777003516273739	Paraclostridium benzoelyticum	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			30.6318096220596	16.5	1.85647331042785	9.05992658335059e-06
ST05320	1490	0.00565360694992062	Paraclostridium bifermentans	Paraclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			222.882146786721	16.5	13.5080088961649	6.59215342332586e-05
ST05320	1541	0.00120414019304698	Terrisporobacter mayombei	Terrisporobacter	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			47.470818830491	10.5	4.52103036480867	2.20634484515295e-05
ST05320	1908690	0.000586661574675149	Fimbriiglobus ruber	Fimbriiglobus	Gemmataceae	Gemmatales	Planctomycetia	Planctomycetes	PVC group	Bacteria	NA			23.1279592584184	3	7.70931975280613	3.76228791309157e-05
ST05320	29363	0.0030864049951249	Clostridium paraputrificum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Terrabacteria group	Bacteria	NA			121.675344122809	10	12.1675344122809	5.93797755434744e-05
ST05320	1382	0.000614880098380816	Lancefieldella parvula	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria	NA			24.2404181184669	1	24.2404181184669	0.000118297638468294
ST05320	1165	0.00079422012707522	Anabaena cylindrica	Anabaena	Nostocaceae	Nostocales		Cyanobacteria	Terrabacteria group	Bacteria	NA			31.3105400696864	4	7.8276350174216	3.820027908872e-05
ST05320	1606	0.000256200040992007	Lactobacillus aviarius	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			10.1001742160279	5	2.02003484320558	9.85813653902453e-06
ST05320	187303	0.000819839696952476	Methylocystis sp. SC2	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			32.3205403729575	1	32.3205403729575	0.000157730101083828
ST05320	29468	0.000538020520305159	Methylocystis echinoides	Methylocystis	Methylocystaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			21.2103829719903	1	21.2103829719903	0.000103510517200322
ST05320	654	0.000922320147571224	Aeromonas veronii	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			36.3606271777004	10	3.63606271777004	1.77446457702441e-05
ST05320	1737515	0.000486115638233923	Serratia aquatilis	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			19.1641368060959	7	2.73773382944227	1.33606378072765e-05
ST05320	758823	0.00143472022955524	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Terrabacteria group	Bacteria	NA			56.5609756097561	NA	NA	NA
ST05320	548	0.000289195108317534	Klebsiella aerogenes	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			11.4009387552021	8	1.42511734440026	6.95483120624572e-06
ST05320	573	0.0012006676282935	Klebsiella pneumoniae	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			47.3339199102145	8	5.91673998877681	2.88747646464889e-05
ST05320	244366	0.00232371238369989	Klebsiella variicola	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			91.6077133026007	8	11.4509641628251	5.58827827155049e-05
ST05320	2488567	0.000803852323452087	Klebsiella sp. FDAARGOS_511	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			31.6902701474516	8	3.96128376843145	1.93317835038178e-05
ST05320	571	0.000614512349775236	Klebsiella oxytoca	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			24.2259203651891	8	3.02824004564864	1.47783608502381e-05
ST05320	169056	0.000666120106579217	Nordella oligomobilis	Nordella		Rhizobiales	Alphaproteobacteria	Proteobacteria		Bacteria	NA			26.2604529616725	2	13.1302264808362	6.40778875036594e-05
ST05320	232348	0.000640500102480016	Synechococcus sp. CB0101	Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Terrabacteria group	Bacteria	NA			25.2504355400697	3	8.4168118466899	4.10755689126021e-05
ST05320	35703	0.000447595991805734	Citrobacter amalonaticus	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			17.6455767849575	7	2.52079668356536	1.23019451754964e-05
ST05320	1920110	0.000628444180360693	Citrobacter sp. CFNIH10	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria		Bacteria	NA			24.7751549223596	7	3.53930784605137	1.72724644415771e-05
ST05320	1944646	0.000461160073785612	Phoenicibacter congonensis	Phoenicibacter	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Terrabacteria group	Bacteria	NA			18.1803135888502	2	9.0901567944251	4.43616144256104e-05
ST05320	unassigned	0									NA			0	1	0	0
ST05023	300419	0.889780272978022	Catellicoccus marimammalium	Catellicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Terrabacteria group	Bacteria	NA			15480.3971892716	6	2580.06619821193	0.0125911911605114
